-0.249,0.79,0.616
-0.232,0.79,0.634
-0.23600000000000002,0.803,0.5930000000000001
-0.23,0.809,0.623
-0.23,0.81,0.623
-0.23,0.811,0.623
-0.23,0.812,0.623
-0.239,0.8380000000000001,0.5960000000000001
-0.239,0.8420000000000001,0.637
-0.21300000000000002,0.847,0.5950000000000001
-0.21000000000000002,0.856,0.605
-0.217,0.859,0.5920000000000001
-0.217,0.861,0.6000000000000001
-0.23500000000000001,0.873,0.609
-0.20500000000000002,0.873,0.609
-0.20800000000000002,0.882,0.6020000000000001
-0.234,0.886,0.637
-0.20700000000000002,0.887,0.626
-0.20700000000000002,0.892,0.605
-0.196,0.892,0.5960000000000001
-0.244,0.896,0.616
