-0.22525,0.79,0.63575
-0.22525,0.79,0.636
-0.22525,0.79,0.63625
-0.22525,0.79,0.6365000000000001
-0.225,0.79,0.636
-0.225,0.79,0.63625
-0.225,0.79,0.6365000000000001
-0.22475,0.79,0.63475
-0.22475,0.79,0.636
-0.22475,0.79,0.63625
-0.2245,0.79,0.63425
-0.2245,0.79,0.6345000000000001
-0.2245,0.79,0.63575
-0.22425,0.79,0.63425
-0.22525,0.7905,0.636
-0.22525,0.7905,0.63625
-0.22525,0.7905,0.6365000000000001
-0.22525,0.7905,0.63675
-0.22525,0.7905,0.637
-0.225,0.7905,0.63525
-0.225,0.7905,0.6365000000000001
-0.225,0.7905,0.63675
-0.22475,0.7905,0.63475
-0.22475,0.7905,0.635
-0.22475,0.7905,0.6355
-0.22475,0.7905,0.63625
-0.22475,0.7905,0.6365000000000001
-0.2245,0.7905,0.63475
-0.2245,0.7905,0.636
-0.2255,0.791,0.6365000000000001
-0.2255,0.791,0.63675
-0.2255,0.791,0.637
-0.2255,0.791,0.63725
-0.22525,0.791,0.63575
-0.22525,0.791,0.63625
-0.22525,0.791,0.6365000000000001
-0.22525,0.791,0.63675
-0.22525,0.791,0.637
-0.22525,0.791,0.63725
-0.225,0.791,0.6355
-0.225,0.791,0.63675
-0.225,0.791,0.637
-0.22475,0.791,0.635
-0.22475,0.791,0.63525
-0.22475,0.791,0.63575
-0.22475,0.791,0.6365000000000001
-0.2245,0.791,0.635
-0.22425,0.791,0.63525
-0.2255,0.7915,0.63675
-0.2255,0.7915,0.637
-0.2255,0.7915,0.63725
-0.2255,0.7915,0.6375
-0.2255,0.7915,0.63775
-0.22525,0.7915,0.636
-0.22525,0.7915,0.63725
-0.22525,0.7915,0.6375
-0.225,0.7915,0.6355
-0.225,0.7915,0.63575
-0.225,0.7915,0.637
-0.225,0.7915,0.63725
-0.22475,0.7915,0.6355
-0.22475,0.7915,0.636
-0.22475,0.7915,0.63675
-0.2245,0.7915,0.63575
-0.22575,0.792,0.63725
-0.22575,0.792,0.6375
-0.22575,0.792,0.63775
-0.22575,0.792,0.638
-0.2255,0.792,0.6365000000000001
-0.2255,0.792,0.637
-0.2255,0.792,0.63725
-0.2255,0.792,0.6375
-0.2255,0.792,0.63775
-0.2255,0.792,0.638
-0.22525,0.792,0.636
-0.22525,0.792,0.63625
-0.22525,0.792,0.63675
-0.22525,0.792,0.6375
-0.22525,0.792,0.63775
-0.225,0.792,0.63575
-0.225,0.792,0.636
-0.225,0.792,0.6365000000000001
-0.225,0.792,0.63675
-0.225,0.792,0.637
-0.225,0.792,0.63725
-0.22475,0.792,0.63625
-0.2245,0.792,0.636
-0.22575,0.7925,0.6375
-0.22575,0.7925,0.63775
-0.22575,0.7925,0.638
-0.22575,0.7925,0.63825
-0.22575,0.7925,0.6385000000000001
-0.2255,0.7925,0.63675
-0.2255,0.7925,0.638
-0.2255,0.7925,0.63825
-0.22525,0.7925,0.63625
-0.22525,0.7925,0.6365000000000001
-0.22525,0.7925,0.63775
-0.225,0.7925,0.63625
-0.225,0.7925,0.63675
-0.225,0.7925,0.637
-0.225,0.7925,0.63725
-0.225,0.7925,0.6375
-0.22475,0.7925,0.63625
-0.226,0.793,0.638
-0.226,0.793,0.63825
-0.226,0.793,0.6385000000000001
-0.226,0.793,0.63875
-0.226,0.793,0.639
-0.22575,0.793,0.63725
-0.22575,0.793,0.63775
-0.22575,0.793,0.638
-0.22575,0.793,0.63825
-0.22575,0.793,0.6385000000000001
-0.22575,0.793,0.63875
-0.2255,0.793,0.63675
-0.2255,0.793,0.637
-0.2255,0.793,0.63825
-0.2255,0.793,0.6385000000000001
-0.22525,0.793,0.6365000000000001
-0.22525,0.793,0.63675
-0.22525,0.793,0.63725
-0.22525,0.793,0.6375
-0.22525,0.793,0.638
-0.225,0.793,0.637
-0.225,0.793,0.63725
-0.22475,0.793,0.637
-0.219,0.793,0.60475
-0.226,0.7935,0.63825
-0.226,0.7935,0.6385000000000001
-0.226,0.7935,0.63875
-0.226,0.7935,0.639
-0.226,0.7935,0.63925
-0.22575,0.7935,0.6375
-0.22575,0.7935,0.638
-0.22575,0.7935,0.63825
-0.22575,0.7935,0.6385000000000001
-0.22575,0.7935,0.63875
-0.22575,0.7935,0.639
-0.2255,0.7935,0.637
-0.2255,0.7935,0.63725
-0.2255,0.7935,0.6385000000000001
-0.22525,0.7935,0.637
-0.22525,0.7935,0.6375
-0.22525,0.7935,0.63775
-0.22525,0.7935,0.638
-0.22525,0.7935,0.63825
-0.225,0.7935,0.637
-0.225,0.7935,0.63725
-0.225,0.7935,0.6375
-0.225,0.7935,0.63775
-0.22475,0.7935,0.63725
-0.219,0.7935,0.60475
-0.219,0.7935,0.605
-0.22625,0.794,0.63875
-0.22625,0.794,0.639
-0.22625,0.794,0.63925
-0.22625,0.794,0.6395
-0.22625,0.794,0.63975
-0.226,0.794,0.638
-0.226,0.794,0.6385000000000001
-0.226,0.794,0.63875
-0.226,0.794,0.639
-0.226,0.794,0.63925
-0.226,0.794,0.6395
-0.22575,0.794,0.6375
-0.22575,0.794,0.63775
-0.22575,0.794,0.63825
-0.22575,0.794,0.639
-0.22575,0.794,0.63925
-0.2255,0.794,0.63725
-0.2255,0.794,0.6375
-0.2255,0.794,0.638
-0.2255,0.794,0.63825
-0.2255,0.794,0.6385000000000001
-0.2255,0.794,0.63875
-0.22525,0.794,0.63775
-0.22525,0.794,0.638
-0.22525,0.794,0.63825
-0.225,0.794,0.6375
-0.225,0.794,0.63775
-0.2265,0.7945,0.6395
-0.22625,0.7945,0.6385000000000001
-0.22625,0.7945,0.639
-0.22625,0.7945,0.63925
-0.22625,0.7945,0.6395
-0.22625,0.7945,0.63975
-0.22625,0.7945,0.64
-0.226,0.7945,0.63825
-0.226,0.7945,0.63875
-0.226,0.7945,0.639
-0.226,0.7945,0.63925
-0.226,0.7945,0.6395
-0.226,0.7945,0.63975
-0.22575,0.7945,0.63775
-0.22575,0.7945,0.639
-0.22575,0.7945,0.63925
-0.2255,0.7945,0.63775
-0.2255,0.7945,0.63825
-0.2255,0.7945,0.6385000000000001
-0.2255,0.7945,0.63875
-0.2255,0.7945,0.639
-0.22525,0.7945,0.638
-0.22525,0.7945,0.63825
-0.22525,0.7945,0.6385000000000001
-0.225,0.7945,0.638
-0.2265,0.795,0.6395
-0.2265,0.795,0.63975
-0.2265,0.795,0.64
-0.22625,0.795,0.63875
-0.22625,0.795,0.63925
-0.22625,0.795,0.6395
-0.22625,0.795,0.63975
-0.22625,0.795,0.64
-0.226,0.795,0.63825
-0.226,0.795,0.6395
-0.226,0.795,0.63975
-0.226,0.795,0.64
-0.22575,0.795,0.638
-0.22575,0.795,0.63825
-0.22575,0.795,0.63875
-0.22575,0.795,0.63925
-0.22575,0.795,0.6395
-0.2255,0.795,0.6385000000000001
-0.2255,0.795,0.639
-0.22525,0.795,0.63825
-0.24475,0.7955,0.62425
-0.22675,0.7955,0.64
-0.2265,0.7955,0.63925
-0.2265,0.7955,0.63975
-0.2265,0.7955,0.64
-0.22625,0.7955,0.63875
-0.22625,0.7955,0.639
-0.22625,0.7955,0.6395
-0.22625,0.7955,0.63975
-0.22625,0.7955,0.64
-0.226,0.7955,0.6385000000000001
-0.226,0.7955,0.63875
-0.226,0.7955,0.63975
-0.226,0.7955,0.64
-0.22575,0.7955,0.6385000000000001
-0.22575,0.7955,0.639
-0.22575,0.7955,0.63925
-0.22575,0.7955,0.6395
-0.2255,0.7955,0.63875
-0.2255,0.7955,0.63925
-0.22525,0.7955,0.609
-0.22525,0.7955,0.60925
-0.2265,0.796,0.6395
-0.2265,0.796,0.64
-0.22625,0.796,0.639
-0.22625,0.796,0.63925
-0.22625,0.796,0.63975
-0.22625,0.796,0.64
-0.226,0.796,0.63875
-0.226,0.796,0.639
-0.226,0.796,0.64
-0.22575,0.796,0.63925
-0.22575,0.796,0.6395
-0.22575,0.796,0.63975
-0.2255,0.796,0.639
-0.2255,0.796,0.63925
-0.22675,0.7965,0.64
-0.2265,0.7965,0.6395
-0.2265,0.7965,0.63975
-0.22625,0.7965,0.63925
-0.22625,0.7965,0.6395
-0.22625,0.7965,0.64
-0.226,0.7965,0.63925
-0.226,0.7965,0.63975
-0.226,0.7965,0.64
-0.22575,0.7965,0.6395
-0.22575,0.7965,0.63975
-0.22575,0.7965,0.64
-0.2255,0.7965,0.6395
-0.21125,0.7965,0.59975
-0.2265,0.797,0.63975
-0.2265,0.797,0.64
-0.22625,0.797,0.63975
-0.226,0.797,0.64
-0.22575,0.797,0.64
-0.21125,0.797,0.6
-0.24575,0.7975,0.6265000000000001
-0.24075,0.7975,0.63375
-0.22675,0.7975,0.64
-0.2265,0.7975,0.64
-0.22625,0.7975,0.64
-0.21125,0.7975,0.6
-0.21125,0.798,0.60025
-0.241,0.7985,0.6345000000000001
-0.21125,0.7985,0.60025
-0.24525,0.799,0.5934999999999999
-0.2455,0.8005,0.59375
-0.2455,0.8005,0.59425
-0.24575,0.801,0.59475
-0.2465,0.8015,0.6295
-0.242,0.8015,0.63675
-0.2465,0.802,0.6295
-0.192,0.802,0.5722499999999999
-0.24675,0.8025,0.63
-0.24225,0.8025,0.6375
-0.247,0.803,0.6305000000000001
-0.24675,0.803,0.63
-0.247,0.8035,0.6305000000000001
-0.2425,0.8035,0.63825
-0.24725,0.804,0.59775
-0.247,0.804,0.6305000000000001
-0.243,0.805,0.6395
-0.24775,0.806,0.63275
-0.24775,0.8065,0.63275
-0.24775,0.807,0.63275
-0.24875,0.808,0.63425
-0.24875,0.8085,0.63425
-0.24825,0.8085,0.6005
-0.2475,0.8085,0.59975
-0.24875,0.809,0.63425
-0.2475,0.809,0.59975
-0.24875,0.8095,0.60125
-0.24825,0.8095,0.60025
-0.24775,0.8095,0.59975
-0.2475,0.8095,0.59975
-0.24825,0.81,0.60025
-0.24825,0.81,0.6005
-0.248,0.81,0.6005
-0.2485,0.8105,0.601
-0.24825,0.8105,0.6005
-0.24825,0.8105,0.60075
-0.24825,0.8105,0.60125
-0.248,0.8105,0.6005
-0.2485,0.811,0.601
-0.2485,0.811,0.602
-0.24825,0.811,0.60075
-0.24825,0.811,0.601
-0.24825,0.811,0.60125
-0.2485,0.8115,0.601
-0.2485,0.8115,0.60125
-0.24825,0.8115,0.60075
-0.24825,0.8115,0.601
-0.24825,0.8115,0.60125
-0.24925,0.812,0.60275
-0.24875,0.812,0.60175
-0.2485,0.812,0.60125
-0.24825,0.812,0.60125
-0.2495,0.8125,0.603
-0.24925,0.8125,0.60275
-0.24875,0.8125,0.60175
-0.24825,0.8125,0.60125
-0.2495,0.8130000000000001,0.603
-0.2495,0.8130000000000001,0.60325
-0.24925,0.8130000000000001,0.60275
-0.24875,0.8130000000000001,0.602
-0.25,0.8135,0.60425
-0.2495,0.8135,0.603
-0.2495,0.8135,0.60325
-0.24925,0.8135,0.60275
-0.24875,0.8135,0.602
-0.25,0.8140000000000001,0.604
-0.25,0.8140000000000001,0.60425
-0.2495,0.8140000000000001,0.603
-0.2495,0.8140000000000001,0.60325
-0.24925,0.8140000000000001,0.60275
-0.2495,0.8145,0.60325
-0.2315,0.8175,0.62575
-0.2315,0.8180000000000001,0.62575
-0.23175,0.8185,0.62625
-0.2315,0.8185,0.62575
-0.2315,0.8185,0.626
-0.23175,0.8190000000000001,0.62625
-0.23175,0.8190000000000001,0.6265000000000001
-0.2315,0.8190000000000001,0.62575
-0.2315,0.8190000000000001,0.626
-0.2315,0.8190000000000001,0.62625
-0.23175,0.8195,0.62625
-0.23175,0.8195,0.6265000000000001
-0.23175,0.8200000000000001,0.6265000000000001
-0.23225,0.8210000000000001,0.6285000000000001
-0.23225,0.8215,0.62875
-0.23299999999999998,0.8220000000000001,0.629
