Start Normal X, Start Normal Y, Start Normal Z, Start Position X, Start Position Y, Start Position Z, Frame 1 Position X, Frame 1 Position Y, Frame 1 Position Z, 1-up Platform Position X, 1-up Platform Position Y, 1-up Platform Position Z, Return Position X, Return Position Y, Return Position Z, Pre-10K Speed, Pre-10K X Velocity, Pre-10K Z Velocity, Return Speed, Return X Velocity, Return Z Velocity, Frame 1 Q-steps, Frame 2 Q-steps, Frame 3 Q-steps, Frame 1 Angle, 10K Stick X, 10K Stick Y, 10K Camera Yaw, Start Floor Normal X, Start Floor Normal Y, Start Floor Normal Z, Number of Tilt Frames, Post-Tilt Platform Normal X, Post-Tilt Platform Normal Y, Post-Tilt Platform Normal Z, Post-Tilt Position X, Post-Tilt Position Y, Post-Tilt Position Z, Post-Upwarp Position X, Post-Upwarp Position Y, Post-Upwarp Position Z, Upwarp PU X, Upwarp PU Z
-0.248750, 0.813000, 0.353250, -1718.757446, -2900.532959, -508.475250, -11986477.000000, -2900.532959, 8060746.000000, -25432006.000000, -2950.411865, 17104552.000000, -1794.000000, -2945.344727, -461.500000, 64816380.000000, -53782116.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698112.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 46, 0.251250, 0.837230, 0.452462, -1761.869873, -3069.174805, -444.807159, 62455836.000000, 738.825195, -264637696.000000, 968, -4032
-0.248750, 0.813000, 0.353250, -1714.866089, -2900.238281, -506.475250, -11986474.000000, -2900.238281, 8060748.000000, -25432004.000000, -2955.771240, 17104554.000000, -1793.000000, -2945.099365, -461.500000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 46, 0.251250, 0.836795, 0.452247, -1760.885132, -3069.411865, -444.794891, 62712748.000000, 402.588135, -265950480.000000, 972, -4052
-0.248750, 0.813000, 0.353250, -1718.757446, -2900.532959, -508.475250, -11986477.000000, -2900.532959, 8060746.000000, -25432006.000000, -2950.411865, 17104552.000000, -1794.000000, -2945.344727, -461.500000, 64816380.000000, -53782116.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698112.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 46, 0.251250, 0.837230, 0.452462, -1761.869873, -3069.174805, -444.807159, 62454716.000000, 282.825195, -264900240.000000, 968, -4036
-0.248750, 0.813000, 0.353250, -1718.757446, -2900.532959, -508.475250, -11986477.000000, -2900.532959, 8060746.000000, -25432006.000000, -2950.411865, 17104552.000000, -1794.000000, -2945.344727, -461.500000, 64816380.000000, -53782116.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698112.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 46, 0.251250, 0.837230, 0.452462, -1761.869873, -3069.174805, -444.807159, 62720768.000000, 3634.825195, -264112624.000000, 972, -4024
-0.248750, 0.813000, 0.353250, -1718.757446, -2900.532959, -508.475250, -11986477.000000, -2900.532959, 8060746.000000, -25432006.000000, -2950.411865, 17104552.000000, -1794.000000, -2945.344727, -461.500000, 64816380.000000, -53782116.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698112.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 46, 0.251250, 0.837230, 0.452462, -1761.869873, -3069.174805, -444.807159, 62718544.000000, 2698.825195, -264637696.000000, 972, -4032
-0.248750, 0.813000, 0.353250, -1718.757446, -2900.532959, -508.475250, -11986477.000000, -2900.532959, 8060746.000000, -25432006.000000, -2950.411865, 17104552.000000, -1794.000000, -2945.344727, -461.500000, 64816380.000000, -53782116.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698112.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 46, 0.251250, 0.837230, 0.452462, -1761.869873, -3069.174805, -444.807159, 62454716.000000, 282.825195, -264900240.000000, 968, -4036
-0.248750, 0.813000, 0.353250, -1714.866089, -2900.238281, -506.475250, -11986474.000000, -2900.238281, 8060748.000000, -25432004.000000, -2955.771240, 17104554.000000, -1793.000000, -2945.099365, -461.500000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 46, 0.251250, 0.836795, 0.452247, -1760.885132, -3069.411865, -444.794891, 61937936.000000, 130.588135, -262800048.000000, 960, -4004
-0.248750, 0.813000, 0.353250, -1714.866089, -2900.238281, -506.475250, -11986474.000000, -2900.238281, 8060748.000000, -25432004.000000, -2955.771240, 17104554.000000, -1793.000000, -2945.099365, -461.500000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 46, 0.251250, 0.836795, 0.452247, -1760.885132, -3069.411865, -444.794891, 62972132.000000, 962.588135, -266738096.000000, 976, -4064
-0.248750, 0.813000, 0.353250, -1718.757446, -2900.532959, -508.475250, -11986477.000000, -2900.532959, 8060746.000000, -25432006.000000, -2950.411865, 17104552.000000, -1794.000000, -2945.344727, -461.500000, 64816380.000000, -53782116.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698112.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 46, 0.251250, 0.837230, 0.452462, -1761.869873, -3069.174805, -444.807159, 63235096.000000, 2890.825195, -266738000.000000, 980, -4064
-0.248750, 0.813000, 0.353250, -1714.866089, -2900.238281, -506.475250, -11986474.000000, -2900.238281, 8060748.000000, -25432004.000000, -2955.771240, 17104554.000000, -1793.000000, -2945.099365, -461.500000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 46, 0.251250, 0.836795, 0.452247, -1760.885132, -3069.411865, -444.794891, 62719424.000000, 3202.588135, -264375264.000000, 972, -4028
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57676536.000000, 898.979248, -264112528.000000, 896, -4024
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 45, 0.240000, 0.834795, 0.458423, -1762.711548, -3070.596191, -440.440521, 59511060.000000, 3633.403809, -270409312.000000, 924, -4120
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 58455372.000000, 3458.979248, -266212816.000000, 908, -4056
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 45, 0.240000, 0.834795, 0.458423, -1762.711548, -3070.596191, -440.440521, 59251772.000000, 2953.403809, -269621696.000000, 920, -4108
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 58197308.000000, 3218.979248, -265162688.000000, 904, -4040
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57417324.000000, 202.979248, -263324912.000000, 892, -4012
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57939236.000000, 2970.979248, -264112528.000000, 900, -4024
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 58713428.000000, 3698.979248, -267262976.000000, 912, -4072
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 58454204.000000, 3010.979248, -266475360.000000, 908, -4060
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 58457692.000000, 4378.979492, -265687744.000000, 908, -4048
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 58196148.000000, 2762.979248, -265425216.000000, 904, -4044
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57933448.000000, 682.979248, -265425216.000000, 900, -4044
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 45, 0.240000, 0.834795, 0.458423, -1762.711548, -3070.596191, -440.440521, 59514480.000000, 4961.403809, -269621696.000000, 924, -4108
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 45, 0.240000, 0.834795, 0.458423, -1762.711548, -3070.596191, -440.440521, 59509916.000000, 3177.403809, -270671840.000000, 924, -4124
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 58196148.000000, 2762.979248, -265425216.000000, 904, -4044
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 45, 0.240000, 0.834795, 0.458423, -1762.711548, -3070.596191, -440.440521, 59247208.000000, 1169.403809, -270671840.000000, 920, -4124
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57933448.000000, 682.979248, -265425216.000000, 900, -4044
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 45, 0.240000, 0.834795, 0.458423, -1762.711548, -3070.596191, -440.440521, 59509916.000000, 3177.403809, -270671840.000000, 924, -4124
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57932284.000000, 234.979248, -265687744.000000, 900, -4048
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 45, 0.240000, 0.834795, 0.458423, -1762.711548, -3070.596191, -440.440521, 59247208.000000, 1169.403809, -270671840.000000, 920, -4124
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57932284.000000, 234.979248, -265687744.000000, 900, -4048
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57413836.000000, -1173.020752, -264112528.000000, 892, -4024
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57940404.000000, 3426.979248, -263850000.000000, 900, -4020
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57413836.000000, -1173.020752, -264112528.000000, 892, -4024
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 58712268.000000, 3242.979248, -267525504.000000, 912, -4076
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 45, 0.240000, 0.834795, 0.458423, -1762.711548, -3070.596191, -440.440521, 59772640.000000, 5193.403809, -270671840.000000, 928, -4124
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57940404.000000, 3426.979248, -263850000.000000, 900, -4020
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 58712268.000000, 3242.979248, -267525504.000000, 912, -4076
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 45, 0.240000, 0.834795, 0.458423, -1762.711548, -3070.596191, -440.440521, 59772640.000000, 5193.403809, -270671840.000000, 928, -4124
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 45, 0.240000, 0.834795, 0.458423, -1762.711548, -3070.596191, -440.440521, 58989064.000000, 937.403809, -269621696.000000, 916, -4108
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 58198468.000000, 3666.979248, -264900128.000000, 904, -4036
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 45, 0.240000, 0.834795, 0.458423, -1762.711548, -3070.596191, -440.440521, 58989064.000000, 937.403809, -269621696.000000, 916, -4108
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57676536.000000, 898.979248, -264112528.000000, 896, -4024
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 58198468.000000, 3666.979248, -264900128.000000, 904, -4036
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57928804.000000, -1133.020752, -266475360.000000, 900, -4060
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57417324.000000, 202.979248, -263324912.000000, 892, -4012
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57939236.000000, 2970.979248, -264112528.000000, 900, -4024
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57929964.000000, -693.020752, -266212816.000000, 900, -4056
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57928804.000000, -1133.020752, -266475360.000000, 900, -4060
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22548, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 58455372.000000, 3458.979248, -266212816.000000, 908, -4056
-0.250000, 0.813500, 0.354250, -1714.866089, -2902.743652, -500.475250, -11986474.000000, -2902.743652, 8060754.000000, -25432004.000000, -2955.771240, 17104560.000000, -1793.000000, -2946.187500, -457.000000, 64816384.000000, -53782120.000000, 36175224.000000, -350638880.000000, 290946528.000000, -195698128.000000, 1, 1, 1, 55328, 0, -8, 22555, -0.258781, 0.891356, 0.372178, 44, 0.230000, 0.834654, 0.458367, -1762.378052, -3069.020752, -440.428009, 57929964.000000, -693.020752, -266212816.000000, 900, -4056
